,regulator,gene_id,effect
6446,rpoD,b2923,+
6447,rpoD,b2925,+
6448,rpoD,b2926,+
6449,rpoD,b2927,+
6450,rpoD,b2936,+
6451,rpoD,b2937,+
6452,rpoD,b2938,+
6453,rpoD,b2942,+
6454,rpoD,b2943,+
6455,rpoD,b2957,+
6456,rpoD,b2964,+
6457,rpoD,b2975,+
6458,rpoD,b2976,+
6459,rpoD,b2977,+
6460,rpoD,b2979,+
6461,rpoD,b2980,+
6462,rpoD,b2987,+
6463,rpoD,b2990,+
6464,rpoD,b2991,+
6465,rpoD,b2992,+
6466,rpoD,b2993,+
6467,rpoD,b2994,+
6468,rpoD,b2995,+
6469,rpoD,b2996,+
6470,rpoD,b2997,+
6471,rpoD,b3005,+
6472,rpoD,b3006,+
6473,rpoD,b3008,+
6474,rpoD,b3011,+
6475,rpoD,b3012,+
6476,rpoD,b3021,+
6477,rpoD,b3022,+
6478,rpoD,b3025,+
6479,rpoD,b3026,+
6480,rpoD,b3061,+
6481,rpoD,b3062,+
6482,rpoD,b3063,+
6483,rpoD,b3065,+
6484,rpoD,b3066,+
6485,rpoD,b3067,+
6486,rpoD,b3070,+
6487,rpoD,b3076,+
6488,rpoD,b3077,+
6489,rpoD,b3082,+
6490,rpoD,b3083,+
6491,rpoD,b3091,+
6492,rpoD,b3092,+
6493,rpoD,b3094,+
6494,rpoD,b3095,+
6495,rpoD,b3096,+
6496,rpoD,b3124,+
6497,rpoD,b3125,+
6498,rpoD,b3126,+
6499,rpoD,b3127,+
6500,rpoD,b3129,+
6501,rpoD,b3130,+
6502,rpoD,b3131,+
6503,rpoD,b3132,+
6504,rpoD,b3133,+
6505,rpoD,b3134,+
6506,rpoD,b3135,+
6507,rpoD,b3136,+
6508,rpoD,b3137,+
6509,rpoD,b3138,+
6510,rpoD,b3139,+
6511,rpoD,b3140,+
6512,rpoD,b3141,+
6513,rpoD,b3161,+
6514,rpoD,b3162,+
6515,rpoD,b3164,+
6516,rpoD,b3165,+
6517,rpoD,b3166,+
6518,rpoD,b3167,+
6519,rpoD,b3168,+
6520,rpoD,b3169,+
6521,rpoD,b3170,+
6522,rpoD,b3172,+
6523,rpoD,b3175,+
6524,rpoD,b3178,+
6525,rpoD,b3179,+
6526,rpoD,b3181,+
6527,rpoD,b3183,+
6528,rpoD,b3184,+
6529,rpoD,b3185,+
6530,rpoD,b3186,+
6531,rpoD,b3196,+
6532,rpoD,b3197,+
6533,rpoD,b3198,+
6534,rpoD,b3199,+
6535,rpoD,b3200,+
6536,rpoD,b3201,+
6537,rpoD,b3202,+
6538,rpoD,b3203,+
6539,rpoD,b3204,+
6540,rpoD,b3205,+
6541,rpoD,b3206,+
6542,rpoD,b3212,+
6543,rpoD,b3213,+
6544,rpoD,b3214,+
6545,rpoD,b3221,+
6546,rpoD,b3222,+
6547,rpoD,b3223,+
6548,rpoD,b3224,+
6549,rpoD,b3225,+
6550,rpoD,b3227,+
6551,rpoD,b3230,+
6552,rpoD,b3231,+
6553,rpoD,b3234,+
6554,rpoD,b3235,+
6555,rpoD,b3236,+
6556,rpoD,b3237,+
6557,rpoD,b3249,+
6558,rpoD,b3250,+
6559,rpoD,b3251,+
6560,rpoD,b3255,+
6561,rpoD,b3256,+
6562,rpoD,b3257,+
6563,rpoD,b3258,+
6564,rpoD,b3259,+
6565,rpoD,b3260,+
6566,rpoD,b3261,+
6567,rpoD,b3265,+
6568,rpoD,b3266,+
6569,rpoD,b3287,+
6570,rpoD,b3288,+
6571,rpoD,b3294,+
6572,rpoD,b3295,+
6573,rpoD,b3296,+
6574,rpoD,b3297,+
6575,rpoD,b3298,+
6576,rpoD,b3311,+
6577,rpoD,b3312,+
6578,rpoD,b3313,+
6579,rpoD,b3314,+
6580,rpoD,b3315,+
6581,rpoD,b3316,+
6582,rpoD,b3317,+
6583,rpoD,b3318,+
6584,rpoD,b3319,+
6585,rpoD,b3320,+
6586,rpoD,b3321,+
6587,rpoD,b3322,+
6588,rpoD,b3323,+
6589,rpoD,b3324,+
6590,rpoD,b3325,+
6591,rpoD,b3326,+
6592,rpoD,b3327,+
6593,rpoD,b3328,+
6594,rpoD,b3329,+
6595,rpoD,b3330,+
6596,rpoD,b3331,+
6597,rpoD,b3332,+
6598,rpoD,b3333,+
6599,rpoD,b3334,+
6600,rpoD,b3335,+
6601,rpoD,b3338,+
6602,rpoD,b3339,+
6603,rpoD,b3356,+
6604,rpoD,b3357,+
6605,rpoD,b3359,+
6606,rpoD,b3360,+
6607,rpoD,b3363,+
6608,rpoD,b3365,+
6609,rpoD,b3366,+
6610,rpoD,b3367,+
6611,rpoD,b3368,+
6612,rpoD,b3384,+
6613,rpoD,b3385,+
6614,rpoD,b3386,+
6615,rpoD,b3387,+
6616,rpoD,b3388,+
6617,rpoD,b3389,+
6618,rpoD,b3390,+
6619,rpoD,b3403,+
6620,rpoD,b3404,+
6621,rpoD,b3405,+
6622,rpoD,b3408,+
6623,rpoD,b3409,+
6624,rpoD,b3410,+
6625,rpoD,b3413,+
6626,rpoD,b3414,+
6627,rpoD,b3415,+
6628,rpoD,b3416,+
6629,rpoD,b3417,+
6630,rpoD,b3418,+
6631,rpoD,b3426,+
6632,rpoD,b3428,+
6633,rpoD,b3429,+
6634,rpoD,b3430,+
6635,rpoD,b3431,+
6636,rpoD,b3432,+
6637,rpoD,b3437,+
6638,rpoD,b3438,+
6639,rpoD,b3441,+
6640,rpoD,b3449,+
6641,rpoD,b3450,+
6642,rpoD,b3451,+
6643,rpoD,b3452,+
6644,rpoD,b3453,+
6645,rpoD,b3454,+
6646,rpoD,b3455,+
6647,rpoD,b3456,+
6648,rpoD,b3457,+
6649,rpoD,b3458,+
6650,rpoD,b3460,+
6651,rpoD,b3461,+
6652,rpoD,b3469,+
6653,rpoD,b3495,+
6654,rpoD,b3500,+
6655,rpoD,b3501,+
6656,rpoD,b3502,+
6657,rpoD,b3503,+
6658,rpoD,b3506,+
6659,rpoD,b3507,+
6660,rpoD,b3508,+
6661,rpoD,b3509,+
6662,rpoD,b3510,+
6663,rpoD,b3511,+
6664,rpoD,b3512,+
6665,rpoD,b3513,+
6666,rpoD,b3514,+
6667,rpoD,b3516,+
6668,rpoD,b3517,+
6669,rpoD,b3518,+
6670,rpoD,b3528,+
6671,rpoD,b3531,+
6672,rpoD,b3532,+
6673,rpoD,b3535,+
6674,rpoD,b3536,+
6675,rpoD,b3537,+
6676,rpoD,b3538,+
6677,rpoD,b3540,+
6678,rpoD,b3541,+
6679,rpoD,b3542,+
6680,rpoD,b3543,+
6681,rpoD,b3544,+
6682,rpoD,b3546,+
6683,rpoD,b3547,+
6684,rpoD,b3556,+
6685,rpoD,b3559,+
6686,rpoD,b3560,+
6687,rpoD,b3571,+
6688,rpoD,b3574,+
6689,rpoD,b3575,+
6690,rpoD,b3576,+
6691,rpoD,b3577,+
6692,rpoD,b3578,+
6693,rpoD,b3579,+
6694,rpoD,b3580,+
6695,rpoD,b3581,+
6696,rpoD,b3582,+
6697,rpoD,b3583,+
6698,rpoD,b3599,+
6699,rpoD,b3600,+
6700,rpoD,b3601,+
6701,rpoD,b3603,+
6702,rpoD,b3604,+
6703,rpoD,b3605,+
6704,rpoD,b3608,+
6705,rpoD,b3609,+
6706,rpoD,b3610,+
6707,rpoD,b3611,+
6708,rpoD,b3615,+
6709,rpoD,b3616,+
6710,rpoD,b3617,+
6711,rpoD,b3619,+
6712,rpoD,b3620,+
6713,rpoD,b3621,+
6714,rpoD,b3622,+
6715,rpoD,b3623,+
6716,rpoD,b3624,+
6717,rpoD,b3625,+
6718,rpoD,b3626,+
6719,rpoD,b3627,+
6720,rpoD,b3628,+
6721,rpoD,b3629,+
6722,rpoD,b3630,+
6723,rpoD,b3631,+
6724,rpoD,b3632,+
6725,rpoD,b3633,+
6726,rpoD,b3634,+
6727,rpoD,b3640,+
6728,rpoD,b3641,+
6729,rpoD,b3648,+
6730,rpoD,b3649,+
6731,rpoD,b3650,+
6732,rpoD,b3651,+
6733,rpoD,b3652,+
6734,rpoD,b3665,+
6735,rpoD,b3666,+
6736,rpoD,b3670,+
6737,rpoD,b3671,+
6738,rpoD,b3672,+
6739,rpoD,b3699,+
6740,rpoD,b3700,+
6741,rpoD,b3701,+
6742,rpoD,b3702,+
6743,rpoD,b3707,+
6744,rpoD,b3708,+
6745,rpoD,b3709,+
6746,rpoD,b3724,+
6747,rpoD,b3725,+
6748,rpoD,b3726,+
6749,rpoD,b3727,+
6750,rpoD,b3728,+
6751,rpoD,b3729,+
6752,rpoD,b3730,+
6753,rpoD,b3731,+
6754,rpoD,b3732,+
6755,rpoD,b3733,+
6756,rpoD,b3734,+
6757,rpoD,b3735,+
6758,rpoD,b3736,+
6759,rpoD,b3737,+
6760,rpoD,b3738,+
6761,rpoD,b3739,+
6762,rpoD,b3740,+
6763,rpoD,b3741,+
6764,rpoD,b3742,+
6765,rpoD,b3743,+
6766,rpoD,b3744,+
6767,rpoD,b3748,+
6768,rpoD,b3749,+
6769,rpoD,b3750,+
6770,rpoD,b3751,+
6771,rpoD,b3752,+
6772,rpoD,b3753,+
6773,rpoD,b3766,+
6774,rpoD,b3769,+
6775,rpoD,b3770,+
6776,rpoD,b3771,+
6777,rpoD,b3772,+
6778,rpoD,b3773,+
6779,rpoD,b3774,+
6780,rpoD,b3778,+
6781,rpoD,b3781,+
6782,rpoD,b3784,+
6783,rpoD,b3785,+
6784,rpoD,b3786,+
6785,rpoD,b3787,+
6786,rpoD,b3788,+
6787,rpoD,b3789,+
6788,rpoD,b3790,+
6789,rpoD,b3791,+
6790,rpoD,b3792,+
6791,rpoD,b3793,+
6792,rpoD,b3794,+
6793,rpoD,b3806,+
6794,rpoD,b3809,+
6795,rpoD,b3810,+
6796,rpoD,b3811,+
6797,rpoD,b3812,+
6798,rpoD,b3813,+
6799,rpoD,b3816,+
6800,rpoD,b3821,+
6801,rpoD,b3822,+
6802,rpoD,b3830,+
6803,rpoD,b3831,+
6804,rpoD,b3836,+
6805,rpoD,b3838,+
6806,rpoD,b3839,+
6807,rpoD,b3845,+
6808,rpoD,b3846,+
6809,rpoD,b3859,+
6810,rpoD,b3860,+
6811,rpoD,b3866,+
6812,rpoD,b3867,+
6813,rpoD,b3868,+
6814,rpoD,b3869,+
6815,rpoD,b3870,+
6816,rpoD,b3902,+
6817,rpoD,b3903,+
6818,rpoD,b3904,+
6819,rpoD,b3905,+
6820,rpoD,b3906,+
6821,rpoD,b3907,+
6822,rpoD,b3908,+
6823,rpoD,b3911,+
6824,rpoD,b3912,+
6825,rpoD,b3916,+
6826,rpoD,b3919,+
6827,rpoD,b3924,+
6828,rpoD,b3925,+
6829,rpoD,b3926,+
6830,rpoD,b3927,+
6831,rpoD,b3929,+
6832,rpoD,b3930,+
6833,rpoD,b3934,+
6834,rpoD,b3938,+
6835,rpoD,b3939,+
6836,rpoD,b3940,+
6837,rpoD,b3941,+
6838,rpoD,b3942,+
6839,rpoD,b3957,+
6840,rpoD,b3958,+
6841,rpoD,b3959,+
6842,rpoD,b3960,+
6843,rpoD,b3961,+
6844,rpoD,b3966,+
6845,rpoD,b3967,+
6846,rpoD,b3980,+
6847,rpoD,b3995,+
6848,rpoD,b4005,+
6849,rpoD,b4006,+
6850,rpoD,b4013,+
6851,rpoD,b4014,+
6852,rpoD,b4015,+
6853,rpoD,b4016,+
6854,rpoD,b4019,+
6855,rpoD,b4024,+
6856,rpoD,b4025,+
6857,rpoD,b4026,+
6858,rpoD,b4027,+
6859,rpoD,b4028,+
6860,rpoD,b4029,+
6861,rpoD,b4030,+
6862,rpoD,b4032,+
6863,rpoD,b4033,+
6864,rpoD,b4034,+
6865,rpoD,b4035,+
6866,rpoD,b4036,+
6867,rpoD,b4037,+
6868,rpoD,b4039,+
6869,rpoD,b4040,+
6870,rpoD,b4043,+
6871,rpoD,b4044,+
6872,rpoD,b4054,+
6873,rpoD,b4058,+
6874,rpoD,b4059,+
6875,rpoD,b4062,+
6876,rpoD,b4063,+
6877,rpoD,b4067,+
6878,rpoD,b4068,+
6879,rpoD,b4069,+
6880,rpoD,b4070,+
6881,rpoD,b4071,+
6882,rpoD,b4072,+
6883,rpoD,b4073,+
6884,rpoD,b4074,+
6885,rpoD,b4075,+
6886,rpoD,b4076,+
6887,rpoD,b4085,+
6888,rpoD,b4086,+
6889,rpoD,b4087,+
6890,rpoD,b4088,+
6891,rpoD,b4089,+
6892,rpoD,b4090,+
6893,rpoD,b4092,+
6894,rpoD,b4093,+
6895,rpoD,b4094,+
6896,rpoD,b4095,+
6897,rpoD,b4096,+
6898,rpoD,b4097,+
6899,rpoD,b4098,+
6900,rpoD,b4099,+
6901,rpoD,b4100,+
6902,rpoD,b4101,+
6903,rpoD,b4102,+
6904,rpoD,b4104_1,+
6905,rpoD,b4104_2,+
6906,rpoD,b4105,+
6907,rpoD,b4106,+
6908,rpoD,b4111,+
6909,rpoD,b4117,+
6910,rpoD,b4118,+
6911,rpoD,b4119,+
6912,rpoD,b4120,+
6913,rpoD,b4122,+
6914,rpoD,b4123,+
6915,rpoD,b4124,+
6916,rpoD,b4125,+
6917,rpoD,b4129,+
6918,rpoD,b4131,+
6919,rpoD,b4132,+
6920,rpoD,b4133,+
6921,rpoD,b4137,+
6922,rpoD,b4138,+
6923,rpoD,b4139,+
6924,rpoD,b4142,+
6925,rpoD,b4143,+
6926,rpoD,b4147,+
6927,rpoD,b4150,+
6928,rpoD,b4151,+
6929,rpoD,b4152,+
6930,rpoD,b4153,+
6931,rpoD,b4154,+
6932,rpoD,b4167,+
6933,rpoD,b4168,+
6934,rpoD,b4169,+
6935,rpoD,b4170,+
6936,rpoD,b4171,+
6937,rpoD,b4172,+
6938,rpoD,b4173,+
6939,rpoD,b4174,+
6940,rpoD,b4175,+
6941,rpoD,b4177,+
6942,rpoD,b4187,+
6943,rpoD,b4193,+
6944,rpoD,b4194,+
6945,rpoD,b4195,+
6946,rpoD,b4196,+
6947,rpoD,b4197,+
6948,rpoD,b4198,+
6949,rpoD,b4200,+
6950,rpoD,b4201,+
6951,rpoD,b4202,+
6952,rpoD,b4203,+
6953,rpoD,b4213,+
6954,rpoD,b4224,+
6955,rpoD,b4225,+
6956,rpoD,b4233,+
6957,rpoD,b4237,+
6958,rpoD,b4238,+
6959,rpoD,b4239,+
6960,rpoD,b4240,+
6961,rpoD,b4241,+
6962,rpoD,b4242,+
6963,rpoD,b4249,+
6964,rpoD,b4254,+
6965,rpoD,b4255,+
6966,rpoD,b4258,+
6967,rpoD,b4260,+
6968,rpoD,b4264,+
6969,rpoD,b4268,+
6970,rpoD,b4292,+
6971,rpoD,b4293,+
6972,rpoD,b4312,+
6973,rpoD,b4313,+
6974,rpoD,b4314,+
6975,rpoD,b4315,+
6976,rpoD,b4316,+
6977,rpoD,b4317,+
6978,rpoD,b4318,+
6979,rpoD,b4319,+
6980,rpoD,b4320,+
6981,rpoD,b4321,+
6982,rpoD,b4322,+
6983,rpoD,b4323,+
6984,rpoD,b4324,+
6985,rpoD,b4326,+
6986,rpoD,b4347,+
6987,rpoD,b4355,+
6988,rpoD,b4365,+
6989,rpoD,b4366,+
6990,rpoD,b4367,+
6991,rpoD,b4376,+
6992,rpoD,b4381,+
6993,rpoD,b4382,+
6994,rpoD,b4383,+
6995,rpoD,b4384,+
6996,rpoD,b4393,+
6997,rpoD,b4397,+
6998,rpoD,b4398,+
6999,rpoD,b4399,+
7000,rpoD,b4400,+
7001,rpoD,b4401,+
7002,rpoD,b4460,+
7003,rpoD,b4467,+
7004,rpoD,b4468,+
7005,rpoD,b4476,+
7006,rpoD,b4481,+
7007,rpoD,b4483,+
7008,rpoD,b4484,+
7009,rpoD,b4488_1,+
7010,rpoD,b4488_2,+
7011,rpoD,b4490_1,+
7012,rpoD,b4490_2,+
7013,rpoD,b4506,+
7014,rpoD,b4511,+
7015,rpoD,b4513,+
7016,rpoD,b4522,+
7017,rpoD,b4523,+
7018,rpoD,b4532,+
7019,rpoD,b4539,+
7020,rpoD,b4547,+
7021,rpoD,b4550,+
7022,rpoD,b4558,+
7023,rpoD,b4567,+
7024,rpoD,b4599,+
7025,rpoD,b4613,+
7026,rpoD,b4662,+
7027,rpoD,b4663,+
7028,rpoD,b4669,+
7029,rpoD,b4670,+
7030,rpoD,b4671,+
7031,rpoD,b4685,+
7032,rpoD,b4687,+
7033,rpoD,b4702,+
7034,rpoD,b4705,+
7035,rpoE,b0049,+
7036,rpoE,b0050,+
7037,rpoE,b0051,+
7038,rpoE,b0052,+
7039,rpoE,b0053,+
7040,rpoE,b0054,+
7041,rpoE,b0161,+
7042,rpoE,b0176,+
7043,rpoE,b0177,+
7044,rpoE,b0178,+
7045,rpoE,b0179,+
7046,rpoE,b0180,+
7047,rpoE,b0181,+
7048,rpoE,b0182,+
7049,rpoE,b0183,+
7050,rpoE,b0184,+
7051,rpoE,b0294,+
7052,rpoE,b0301,+
7053,rpoE,b0303,+
7054,rpoE,b0304,+
7055,rpoE,b0377,+
7056,rpoE,b0378,+
7057,rpoE,b0438,+
7058,rpoE,b0439,+
7059,rpoE,b0443,+
7060,rpoE,b0471,+
7061,rpoE,b0472,+
7062,rpoE,b0554,+
7063,rpoE,b0555,+
7064,rpoE,b0556,+
7065,rpoE,b0606,+
7066,rpoE,b0691,+
7067,rpoE,b0872,+
7068,rpoE,b0873,+
7069,rpoE,b1013,+
7070,rpoE,b1048,+
7071,rpoE,b1049,+
7072,rpoE,b1112,+
7073,rpoE,b1129,+
7074,rpoE,b1465,+
7075,rpoE,b1466,+
7076,rpoE,b1643,+
7077,rpoE,b1644,+
7078,rpoE,b1645,+
7079,rpoE,b1653,+
7080,rpoE,b1707,+
7081,rpoE,b1806,+
7082,rpoE,b1810,+
7083,rpoE,b1902,+
7084,rpoE,b2060,+
7085,rpoE,b2061,+
7086,rpoE,b2062,+
7087,rpoE,b2340,+
7088,rpoE,b2378,+
7089,rpoE,b2419,+
7090,rpoE,b2420,+
7091,rpoE,b2431,+
7092,rpoE,b2432,+
7093,rpoE,b2477,+
7094,rpoE,b2494,+
7095,rpoE,b2495,+
7096,rpoE,b2511,+
7097,rpoE,b2512,+
7098,rpoE,b2570,+
7099,rpoE,b2571,+
7100,rpoE,b2572,+
7101,rpoE,b2573,+
7102,rpoE,b2595,+
7103,rpoE,b2617,+
7104,rpoE,b2631,+
7105,rpoE,b2891_1,+
7106,rpoE,b2891_2,+
7107,rpoE,b2892,+
7108,rpoE,b2893,+
7109,rpoE,b2958,+
7110,rpoE,b2970,+
7111,rpoE,b3055,+
7112,rpoE,b3056,+
7113,rpoE,b3057,+
7114,rpoE,b3067,+
7115,rpoE,b3095,+
7116,rpoE,b3096,+
7117,rpoE,b3150,+
7118,rpoE,b3181,+
7119,rpoE,b3190,+
7120,rpoE,b3200,+
7121,rpoE,b3201,+
7122,rpoE,b3202,+
7123,rpoE,b3203,+
7124,rpoE,b3204,+
7125,rpoE,b3205,+
7126,rpoE,b3322,+
7127,rpoE,b3323,+
7128,rpoE,b3339,+
7129,rpoE,b3340,+
7130,rpoE,b3347,+
7131,rpoE,b3416,+
7132,rpoE,b3461,+
7133,rpoE,b3527,+
7134,rpoE,b3546,+
7135,rpoE,b3558,+
7136,rpoE,b3575,+
7137,rpoE,b3576,+
7138,rpoE,b3577,+
7139,rpoE,b3578,+
7140,rpoE,b3579,+
7141,rpoE,b3580,+
7142,rpoE,b3581,+
7143,rpoE,b3582,+
7144,rpoE,b3583,+
7145,rpoE,b3619,+
7146,rpoE,b3620,+
7147,rpoE,b3621,+
7148,rpoE,b3622,+
7149,rpoE,b3656,+
7150,rpoE,b3657,+
7151,rpoE,b3688,+
7152,rpoE,b3712,+
7153,rpoE,b3713,+
7154,rpoE,b3922,+
7155,rpoE,b3923,+
7156,rpoE,b4041,+
7157,rpoE,b4159,+
7158,rpoE,b4160,+
7159,rpoE,b4216,+
7160,rpoE,b4357,+
7161,rpoE,b4415,+
7162,rpoH,b0014,+
7163,rpoH,b0015,+
7164,rpoH,b0026,+
7165,rpoH,b0027,+
7166,rpoH,b0028,+
7167,rpoH,b0029,+
7168,rpoH,b0059,+
7169,rpoH,b0080,+
7170,rpoH,b0126,+
7171,rpoH,b0209,+
7172,rpoH,b0210,+
7173,rpoH,b0218,+
7174,rpoH,b0353,+
7175,rpoH,b0415,+
7176,rpoH,b0416,+
7177,rpoH,b0417,+
7178,rpoH,b0418,+
7179,rpoH,b0437,+
7180,rpoH,b0438,+
7181,rpoH,b0439,+
7182,rpoH,b0441,+
7183,rpoH,b0473,+
7184,rpoH,b0492,+
7185,rpoH,b0630,+
7186,rpoH,b0631,+
7187,rpoH,b0657,+
7188,rpoH,b0658,+
7189,rpoH,b0659,+
7190,rpoH,b0660,+
7191,rpoH,b0680,+
7192,rpoH,b0685,+
7193,rpoH,b0731,+
7194,rpoH,b0732,+
7195,rpoH,b0966,+
7196,rpoH,b1001,+
7197,rpoH,b1056,+
7198,rpoH,b1057,+
7199,rpoH,b1060,+
7200,rpoH,b1129,+
7201,rpoH,b1130,+
7202,rpoH,b1274,+
7203,rpoH,b1279,+
7204,rpoH,b1280,+
7205,rpoH,b1281,+
7206,rpoH,b1282,+
7207,rpoH,b1321,+
7208,rpoH,b1322,+
7209,rpoH,b1323,+
7210,rpoH,b1326,+
7211,rpoH,b1327,+
7212,rpoH,b1380,+
7213,rpoH,b1499,+
7214,rpoH,b1593,+
7215,rpoH,b1594,+
7216,rpoH,b1664,+
7217,rpoH,b1779,+
7218,rpoH,b1780,+
7219,rpoH,b1814,+
7220,rpoH,b1829,+
7221,rpoH,b1838,+
7222,rpoH,b2123,+
7223,rpoH,b2128,+
7224,rpoH,b2129,+
7225,rpoH,b2130,+
7226,rpoH,b2131,+
7227,rpoH,b2193,+
7228,rpoH,b2290,+
7229,rpoH,b2291,+
7230,rpoH,b2296,+
7231,rpoH,b2415,+
7232,rpoH,b2416,+
7233,rpoH,b2417,+
7234,rpoH,b2559,+
7235,rpoH,b2560,+
7236,rpoH,b2592,+
7237,rpoH,b2597,+
7238,rpoH,b2614,+
7239,rpoH,b2630,+
7240,rpoH,b2641_1,+
7241,rpoH,b2641_2,+
7242,rpoH,b2700,+
7243,rpoH,b2754,+
7244,rpoH,b2755,+
7245,rpoH,b2756,+
7246,rpoH,b2757,+
7247,rpoH,b2892,+
7248,rpoH,b2893,+
7249,rpoH,b2894,+
7250,rpoH,b2954,+
7251,rpoH,b2955,+
7252,rpoH,b3067,+
7253,rpoH,b3178,+
7254,rpoH,b3179,+
7255,rpoH,b3279,+
7256,rpoH,b3292,+
7257,rpoH,b3293,+
7258,rpoH,b3399,+
7259,rpoH,b3400,+
7260,rpoH,b3401,+
7261,rpoH,b3414,+
7262,rpoH,b3497,+
7263,rpoH,b3498,+
7264,rpoH,b3562,+
7265,rpoH,b3594,+
7266,rpoH,b3619,+
7267,rpoH,b3620,+
7268,rpoH,b3621,+
7269,rpoH,b3622,+
7270,rpoH,b3635,+
7271,rpoH,b3686,+
7272,rpoH,b3687,+
7273,rpoH,b3931,+
7274,rpoH,b3932,+
7275,rpoH,b3936,+
7276,rpoH,b3965,+
7277,rpoH,b3989,+
7278,rpoH,b4013,+
7279,rpoH,b4115,+
7280,rpoH,b4140,+
7281,rpoH,b4142,+
7282,rpoH,b4143,+
7283,rpoH,b4170,+
7284,rpoH,b4171,+
7285,rpoH,b4172,+
7286,rpoH,b4173,+
7287,rpoH,b4174,+
7288,rpoH,b4175,+
7289,rpoH,b4258,+
7290,rpoH,b4259,+
7291,rpoH,b4279,+
7292,rpoH,b4280,+
7293,rpoH,b4297,+
7294,rpoH,b4298,+
7295,rpoH,b4299,+
7296,rpoH,b4342,+
7297,rpoH,b4392,+
7298,rpoH,b4397,+
7299,rpoH,b4398,+
7300,rpoH,b4399,+
7301,rpoH,b4525,+
7302,rpoH,b4673,+
7303,rpoN,b0045,+
7304,rpoN,b0240_1,+
7305,rpoN,b0240_2,+
7306,rpoN,b0319,+
7307,rpoN,b0331,+
7308,rpoN,b0333,+
7309,rpoN,b0334,+
7310,rpoN,b0335,+
7311,rpoN,b0450,+
7312,rpoN,b0451,+
7313,rpoN,b0473,+
7314,rpoN,b0652,+
7315,rpoN,b0653,+
7316,rpoN,b0654,+
7317,rpoN,b0655,+
7318,rpoN,b0809,+
7319,rpoN,b0810,+
7320,rpoN,b0811,+
7321,rpoN,b0854,+
7322,rpoN,b0855,+
7323,rpoN,b0856,+
7324,rpoN,b0857,+
7325,rpoN,b1006,+
7326,rpoN,b1007,+
7327,rpoN,b1008,+
7328,rpoN,b1009,+
7329,rpoN,b1010,+
7330,rpoN,b1011,+
7331,rpoN,b1012,+
7332,rpoN,b1218,+
7333,rpoN,b1296,+
7334,rpoN,b1304,+
7335,rpoN,b1305,+
7336,rpoN,b1306,+
7337,rpoN,b1307,+
7338,rpoN,b1308,+
7339,rpoN,b1483,+
7340,rpoN,b1484,+
7341,rpoN,b1485,+
7342,rpoN,b1486,+
7343,rpoN,b1487,+
7344,rpoN,b1488,+
7345,rpoN,b1744,+
7346,rpoN,b1745,+
7347,rpoN,b1746,+
7348,rpoN,b1747,+
7349,rpoN,b1748,+
7350,rpoN,b1783,+
7351,rpoN,b1784,+
7352,rpoN,b1891,+
7353,rpoN,b1892,+
7354,rpoN,b1988,+
7355,rpoN,b2184,+
7356,rpoN,b2221,+
7357,rpoN,b2222,+
7358,rpoN,b2223,+
7359,rpoN,b2224,+
7360,rpoN,b2306,+
7361,rpoN,b2307,+
7362,rpoN,b2308,+
7363,rpoN,b2309,+
7364,rpoN,b2310,+
7365,rpoN,b2470,+
7366,rpoN,b2481,+
7367,rpoN,b2482,+
7368,rpoN,b2483,+
7369,rpoN,b2484,+
7370,rpoN,b2485,+
7371,rpoN,b2486,+
7372,rpoN,b2487,+
7373,rpoN,b2488,+
7374,rpoN,b2489,+
7375,rpoN,b2490,+
7376,rpoN,b2491,+
7377,rpoN,b2492,+
7378,rpoN,b2570,+
7379,rpoN,b2571,+
7380,rpoN,b2572,+
7381,rpoN,b2573,+
7382,rpoN,b2710,+
7383,rpoN,b2711,+
7384,rpoN,b2712,+
7385,rpoN,b2713,+
7386,rpoN,b2717,+
7387,rpoN,b2718,+
7388,rpoN,b2719,+
7389,rpoN,b2720,+
7390,rpoN,b2721,+
7391,rpoN,b2722,+
7392,rpoN,b2723,+
7393,rpoN,b2724,+
7394,rpoN,b2725,+
7395,rpoN,b2726,+
7396,rpoN,b2727,+
7397,rpoN,b2728,+
7398,rpoN,b2729,+
7399,rpoN,b2730,+
7400,rpoN,b2731,+
7401,rpoN,b2784,+
7402,rpoN,b2866,+
7403,rpoN,b2867,+
7404,rpoN,b2868,+
7405,rpoN,b2878,+
7406,rpoN,b2879,+
7407,rpoN,b3073,+
7408,rpoN,b3227,+
7409,rpoN,b3268_1,+
7410,rpoN,b3268_2,+
7411,rpoN,b3269,+
7412,rpoN,b3270,+
7413,rpoN,b3271,+
7414,rpoN,b3421,+
7415,rpoN,b3422,+
7416,rpoN,b3461,+
7417,rpoN,b3476,+
7418,rpoN,b3477,+
7419,rpoN,b3478,+
7420,rpoN,b3479,+
7421,rpoN,b3480,+
7422,rpoN,b3481,+
7423,rpoN,b3521,+
7424,rpoN,b3673,+
7425,rpoN,b3686,+
7426,rpoN,b3800,+
7427,rpoN,b3868,+
7428,rpoN,b3869,+
7429,rpoN,b3870,+
7430,rpoN,b3902,+
7431,rpoN,b4002,+
7432,rpoN,b4003,+
7433,rpoN,b4004,+
7434,rpoN,b4050,+
7435,rpoN,b4067,+
7436,rpoN,b4079,+
7437,rpoN,b4475,+
7438,rpoS,b0019,+
7439,rpoS,b0020,+
7440,rpoS,b0065,+
7441,rpoS,b0070,+
7442,rpoS,b0093,+
